"DATE","TIME","SYS","QMGR","JOBNAME","USERID","QUEUE","TYPE","COUNT","SizeMax","SizeMin","SizeTot","ToQMax","ToQMin","ToQAvg","ToQTot","StrName"
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP.ESB.REQ","GET",706,100546,4048,10237880,0.084879,0.000109,0.010298,7.270388,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",130,3818,3818,496340,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",130,52,52,6760,0.008572,0.000190,0.000849,0.110370,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",235,3659,3657,859673,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",234,1731,1729,404862,0.137396,0.000946,0.053449,12.507066,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP.ESB.RSP","PUT",192,4504,4502,864616,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP06.PRD.RSP","GET",192,1709,1707,327976,0.032390,0.001776,0.006910,1.326720,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.EX06.PRD.OWD","PUT",265,1731,1729,458505,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.RSP","PUT",53,1709,1707,90535,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.REQ","GET",53,1401,1401,74253,0.228011,0.036745,0.131461,6.967433,APLIR01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4254,4254,255240,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4254,4254,255240,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",238,3659,3657,870622,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",237,1731,1729,410027,0.156441,0.001051,0.054682,12.959634,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP.ESB.RSP","PUT",123,4300,4298,528658,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP01.PRD.RSP","GET",123,1505,1503,184873,0.003532,0.000320,0.000612,0.075276,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.RSP","PUT",5,1503,1503,7515,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.REQ","GET",5,1195,1195,5975,0.123341,0.024698,0.066975,0.334875,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.RSP","PUT",43,1505,1503,64667,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.REQ","GET",43,1195,1195,51385,0.227352,0.018329,0.110729,4.761347,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",133,3818,3818,507794,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",133,52,52,6916,0.012229,0.000208,0.000717,0.095361,APLEX01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.842227,4.869503,7.749244,77.492440,APLEX01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4048,4048,242880,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.RSP","PUT",52,1504,1503,78159,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.REQ","GET",52,1195,1195,62140,0.239271,0.013498,0.111636,5.805072,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.RSP","PUT",52,1504,1503,78157,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.REQ","GET",52,1195,1195,62140,0.217523,0.011282,0.115229,5.991908,APLIR01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.906711,4.420330,7.762881,77.628810,APLEX01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.RSP","PUT",72,1504,1503,108217,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.REQ","GET",72,1195,1195,86040,0.246950,0.012583,0.115441,8.311752,APLIR01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4048,4048,242880,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4048,4048,242880,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP01.PRD.REQ","PUT",205,1195,1195,244975,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP02.PRD.REQ","PUT",204,1195,1195,243780,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP06.PRD.REQ","PUT",233,1401,1401,326433,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP03.PRD.REQ","PUT",69,1195,1195,82455,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP.ESB.REQ","GET",711,100546,4048,9584488,0.085495,0.000108,0.010694,7.603434,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",235,3659,3657,859659,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",234,1731,1729,404848,0.131533,0.001091,0.052239,12.223926,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",236,3659,3657,863328,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",236,1731,1729,408320,0.132684,0.001124,0.052761,12.451596,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",135,3818,3818,515430,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",135,52,52,7020,0.016441,0.000148,0.000975,0.131625,APLEX01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.875301,4.729365,7.768630,77.686300,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",235,3659,3657,859659,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",234,1731,1729,404848,0.134548,0.000969,0.053354,12.484836,APLEX01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.RSP","PUT",13,1505,1503,19547,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.REQ","GET",13,1195,1195,15535,0.224099,0.032189,0.105802,1.375426,APLIR01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4254,4254,255240,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.827867,4.844517,7.735703,77.357030,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",240,3659,3657,877954,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",239,1731,1729,413505,0.141914,0.001699,0.053929,12.889031,APLEX01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.RSP","PUT",44,1503,1503,66132,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.REQ","GET",44,1195,1195,52580,0.216309,0.018960,0.120227,5.289988,APLIR01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,100546,100546,6032760,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.RSP","PUT",22,1505,1503,33084,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.REQ","GET",22,1195,1195,26290,0.249780,0.020281,0.117265,2.579830,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.EX06.PRD.OWD","PUT",265,1731,1729,458495,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.RSP","PUT",53,1709,1707,90533,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.REQ","GET",53,1401,1401,74253,0.249764,0.023070,0.125852,6.670156,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",138,3818,3818,526884,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",138,52,52,7176,0.045485,0.000100,0.001332,0.183816,APLEX01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.RSP","PUT",73,1503,1503,109719,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.REQ","GET",73,1195,1195,87235,0.259424,0.012907,0.112373,8.203229,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.RSP","PUT",51,1505,1503,76655,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.REQ","GET",51,1195,1195,60945,0.224509,0.011927,0.104866,5.348166,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",230,3659,3657,841364,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",229,1731,1729,396193,0.148546,0.001180,0.053174,12.176846,APLEX01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4048,4048,242880,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4254,4254,255240,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP.ESB.RSP","PUT",121,4300,4298,520063,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP01.PRD.RSP","GET",121,1505,1503,181868,0.006391,0.000328,0.000674,0.081554,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP.ESB.RSP","PUT",190,4504,4502,855590,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP06.PRD.RSP","GET",190,1709,1707,324540,0.030647,0.001823,0.007005,1.330950,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",246,3659,3657,899910,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",245,1731,1729,423893,0.156315,0.001480,0.054783,13.421835,APLEX01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.EX06.PRD.OWD","PUT",290,1731,1729,501710,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.RSP","PUT",58,1709,1707,99066,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.REQ","GET",58,1401,1401,81258,0.237904,0.036439,0.130679,7.579382,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",137,3818,3818,523066,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",137,52,52,7124,0.056613,0.000118,0.001237,0.169469,APLEX01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4254,4254,255240,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.988970,4.806309,7.834967,78.349670,APLEX01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.935570,4.671275,7.711125,77.111250,APLEX01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4254,4254,255240,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS112S","ANSRU1","QL.BATCH1","GET",60,27,27,1620,0.005163,0.001435,0.001895,0.113700,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXBK0001.ESB.OWD","PUT",60,326143,326143,19568580,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXBK0001.ESB.OWD","PUT",60,326143,326143,19568580,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXBK0001.ESB.OWD","PUT",60,326143,326143,19568580,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXBK0001.ESB.OWD","PUT",60,326143,326143,19568580,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXBK0001.ESB.OWD","PUT",60,326143,326143,19568580,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX05.PRD.OWD","GET",1,1525,1525,1525,0.001646,0.001646,0.001646,0.001646,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",135,3818,3818,515430,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",135,52,52,7020,0.016448,0.000186,0.000967,0.130545,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP.ESB.RSP","PUT",110,4300,4298,472783,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP02.PRD.RSP","GET",110,1505,1503,165333,0.003203,0.000338,0.000835,0.091850,APLIR01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.858918,4.710389,7.748898,77.488980,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",133,3818,3818,507794,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",133,52,52,6916,0.015025,0.000134,0.000906,0.120498,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP.ESB.RSP","PUT",113,4299,4298,485675,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP02.PRD.RSP","GET",113,1504,1503,169840,0.019068,0.000306,0.000948,0.107124,APLIR01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4048,4048,242880,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",134,3818,3815,511609,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",134,52,52,6968,0.004892,0.000154,0.000695,0.093130,APLEX01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.RSP","PUT",53,1504,1503,79662,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.REQ","GET",53,1195,1195,63335,0.214055,0.013491,0.117341,6.219073,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.EX06.PRD.OWD","PUT",270,1731,1729,467140,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.RSP","PUT",54,1709,1707,92240,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.REQ","GET",54,1401,1401,75654,0.237835,0.012611,0.129467,6.991218,APLIR01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4254,4254,255240,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4254,4254,255240,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",235,3659,3657,859651,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",234,1731,1729,404840,0.156661,0.000823,0.053895,12.611430,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",132,3818,3818,503976,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",132,52,52,6864,0.021202,0.000132,0.000929,0.122628,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",235,3659,3657,859667,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",234,1731,1729,404858,0.156308,0.002224,0.053891,12.610494,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP.ESB.RSP","PUT",119,4299,4298,511464,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.OLTP01.PRD.RSP","GET",119,1504,1503,178859,0.002120,0.000309,0.000575,0.068425,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.RSP","PUT",15,1505,1503,22560,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP03.PRD.REQ","GET",15,1195,1195,17925,0.253227,0.011955,0.107177,1.607655,APLIR01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.877138,4.820887,7.755248,77.552480,APLEX01
2019115,17:42:00,"A1","MQH1","ANS112S","ANSRU1","QL.BATCH1","GET",60,27,27,1620,0.005160,0.001174,0.001607,0.096420,APLEX01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.RSP","PUT",47,1504,1503,70643,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.REQ","GET",47,1195,1195,56165,0.216880,0.009334,0.113240,5.322280,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",238,3659,3657,870616,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",237,1731,1729,410023,0.156515,0.001703,0.053847,12.761739,APLEX01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.EX06.PRD.OWD","PUT",250,1731,1729,432540,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.RSP","PUT",50,1709,1707,85408,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.REQ","GET",50,1401,1401,70050,0.247133,0.010881,0.127604,6.380200,APLIR01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.OLTP.ESB.REQ","PUT",60,4048,4048,242880,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.RSP","PUT",53,1504,1503,79660,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP02.PRD.REQ","GET",53,1195,1195,63335,0.261556,0.014915,0.119411,6.328783,APLIR01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.965215,4.640017,7.722907,77.229070,APLEX01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.EX05.PRD.OWD","PUT",1,1525,1525,1525,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP05.PRD.RSP","PUT",1,1503,1503,1503,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP05.PRD.REQ","GET",1,1195,1195,1195,0.110354,0.110354,0.110354,0.110354,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.EX06.PRD.OWD","PUT",300,1731,1729,519070,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.RSP","PUT",60,1709,1707,102494,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.REQ","GET",60,1401,1401,84060,0.238118,0.011113,0.126966,7.617960,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EXCH.ESB.OWD","PUT",235,3659,3657,859647,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.ANGEL.APL.EX06.PRD.OWD","GET",234,1731,1729,404838,0.136508,0.001555,0.055241,12.926394,APLEX01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.RSP","PUT",44,1503,1503,66132,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP01.PRD.REQ","GET",44,1195,1195,52580,0.218570,0.020119,0.116078,5.107432,APLIR01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",130,3818,3818,496340,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG701.ESB.REQ","GET",130,52,52,6760,0.062819,0.000186,0.001315,0.170950,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.PRD.REQ","PUT",726,3818,3815,2771865,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","MBMQH1","MBMQH1","QL.SQLRATE.EG201.ESB.REQ","GET",726,52,52,37752,0.027608,0.000098,0.000327,0.237402,APLEX01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.EX06.PRD.OWD","PUT",250,1731,1729,432560,,,,,APLEX01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.RSP","PUT",50,1709,1707,85412,,,,,APLIR01
2019115,17:42:00,"A1","MQH1","ANS111S","ANSRU1","QL.ANGEL.APL.OLTP06.PRD.REQ","GET",50,1401,1401,70050,0.227358,0.011261,0.133229,6.661450,APLIR01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.920965,4.513316,7.720755,77.207550,APLEX01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.816647,4.411828,7.705093,77.050930,APLEX01
2019115,17:42:00,"A1","MQH1","MQH1CHIN","WMQCHIN","QL.ANGEL.APL.EXBK0001.ESB.OWD","GET",10,326143,326143,3261430,10.981968,4.539111,7.769216,77.692160,APLEX01
